Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Combined,Outlet_Code
DRG36,12.792854228644991,0,0.094916347,172.3106,OUT027,24,1,2,3,4277.765,0,5
FDT43,16.35,0,0.034393057000000005,50.8324,OUT010,11,1,2,0,155.7972,1,0
NCU17,5.32,1,0.09326167699999999,100.9674,OUT018,0,1,2,2,1222.4088,2,3
FDH50,15.0,2,0.16143544,185.1266,OUT046,12,2,0,1,2766.3990000000003,1,8
FDU57,8.27,2,0.089479661,148.6708,OUT013,22,0,2,1,2106.5912,1,1
FDA56,12.792854228644991,0,0.008722342,123.5414,OUT027,24,1,2,3,4508.1318,1,5
FDZ15,13.1,0,0.020988798,117.7782,OUT017,2,1,1,1,1191.782,1,2
FDY51,12.5,0,0.081260969,221.7798,OUT049,10,1,0,1,3085.3172,1,9
DRF03,19.1,0,0.045308130999999995,42.5138,OUT046,12,2,0,1,649.8208,0,8
NCV06,11.3,1,0.06705851,194.0478,OUT017,2,1,1,1,3293.7126,2,2
FDA21,13.65,0,0.035930784,184.4924,OUT013,22,0,2,1,9069.5276,1,1
NCQ53,12.792854228644991,1,0.018813776,235.25900000000001,OUT027,24,1,2,3,5672.616,2,5
NCO29,12.792854228644991,1,0.032099989,164.1526,OUT027,24,1,2,3,2960.1468,2,5
FDT26,18.85,2,0.06823032,121.044,OUT018,0,1,2,2,1557.9720000000002,1,3
FDI21,5.59,2,0.056592115,65.0168,OUT035,5,2,1,1,447.4176,1,6
NCI55,18.6,1,0.012643035,119.8414,OUT013,22,0,2,1,365.5242,2,1
FDZ04,9.31,0,0.06352904599999999,63.751000000000005,OUT010,11,1,2,0,126.50200000000001,1,0
FDL27,6.17,0,0.010630948999999999,65.9826,OUT046,12,2,0,1,1162.4868,1,8
FDS45,5.175,2,0.029490377,107.6622,OUT035,5,2,1,1,2858.2794,1,6
NCG43,12.792854228644991,1,0.12998368800000001,93.0462,OUT019,24,2,0,0,185.0924,2,4
FDU28,19.2,2,0.094300933,187.5214,OUT018,0,1,2,2,1695.7926,1,3
FDO20,12.85,2,0.152001201,252.3382,OUT013,22,0,2,1,6056.1168,1,1
NCG55,16.25,1,0.039113587000000005,116.0176,OUT013,22,0,2,1,1488.7288,2,1
NCM42,6.13,1,0.02848169,110.4912,OUT017,2,1,1,1,1310.2944,2,2
NCG07,12.3,1,0.05271592,189.653,OUT018,0,1,2,2,569.259,2,3
NCQ29,12.792854228644991,1,0.182493512,258.8278,OUT019,24,2,0,0,1041.3112,2,4
NCV05,10.1,1,0.050562853,153.3656,OUT010,11,1,2,0,463.3968,2,0
NCO02,11.15,1,0.07366703,66.2142,OUT018,0,1,2,2,131.8284,2,3
FDH19,19.35,0,0.03322326,172.0738,OUT018,0,1,2,2,3301.7022,1,3
DRG13,17.25,0,0.037396492,165.6526,OUT017,2,1,1,1,1808.9786,0,2
FDI57,19.85,0,0.054015429000000004,196.3768,OUT035,5,2,1,1,4138.6128,1,6
FDX51,9.5,2,0.02210346,194.7452,OUT045,7,1,1,1,1370.2164,1,7
FDW33,9.395,0,0.09927469400000001,104.52799999999999,OUT049,10,1,0,1,852.2239999999999,1,9
DRE12,4.59,0,0.070721656,113.286,OUT013,22,0,2,1,1471.418,0,1
FDY31,5.98,0,0.043554614000000005,148.2418,OUT035,5,2,1,1,2354.2688,1,6
FDR31,6.46,2,0.04923932,144.4102,OUT049,10,1,0,1,4374.306,1,9
FDS55,7.02,0,0.08114883,146.8734,OUT035,5,2,1,1,3563.3616,1,6
DRL60,8.52,0,0.027054243999999998,151.5682,OUT035,5,2,1,1,3506.7686,0,6
FDW55,12.6,2,0.036773101,250.3092,OUT010,11,1,2,0,249.0092,1,0
FDT11,5.94,2,0.049163320999999996,186.4556,OUT010,11,1,2,0,563.2668,1,0
FDO50,16.25,0,0.078168739,91.3804,OUT046,12,2,0,1,1653.8472,1,8
FDD28,10.695,0,0.05337973,56.7904,OUT049,10,1,0,1,1113.2176,1,9
FDN28,5.88,2,0.030418998,103.09899999999999,OUT017,2,1,1,1,1341.5870000000002,1,2
FDS35,9.3,0,0.11167358699999999,65.7826,OUT018,0,1,2,2,968.7389999999999,1,3
FDB38,19.5,2,0.027341529,158.292,OUT035,5,2,1,1,3994.8,1,6
FDT07,5.82,2,0.077634044,256.433,OUT018,0,1,2,2,3844.995,1,3
FDC53,8.68,0,0.008835694,96.5384,OUT046,12,2,0,1,1182.4608,1,8
NCT41,15.7,1,0.055990291,153.2024,OUT046,12,2,0,1,3795.06,2,8
FDR40,12.792854228644991,2,0.00799548,78.5618,OUT027,24,1,2,3,2255.7304,1,5
FDH32,12.8,0,0.076369874,97.241,OUT018,0,1,2,2,1448.115,1,3
FDN60,15.1,0,0.095351065,158.6604,OUT045,7,1,1,1,2535.3664,1,7
FDR33,7.31,0,0.026783871,108.15700000000001,OUT035,5,2,1,1,1098.57,1,6
FDB59,12.792854228644991,0,0.01520491,197.2084,OUT027,24,1,2,3,4166.5764,1,5
FDS07,12.35,0,0.099757833,113.9518,OUT046,12,2,0,1,910.8144,1,8
FDD02,16.6,0,0.0423816885,117.3124,OUT013,22,0,2,1,2014.7108,1,1
FDH05,14.35,2,0.09089645199999999,231.2984,OUT035,5,2,1,1,6024.1584,1,6
FDR04,7.075,0,0.022602061,98.1068,OUT049,10,1,0,1,1458.102,1,9
DRJ47,18.25,0,0.044250304000000004,174.708,OUT046,12,2,0,1,2423.512,0,8
FDW50,13.1,0,0.075885921,165.1158,OUT018,0,1,2,2,1504.0422,1,3
NCJ17,7.68,1,0.15317794099999998,85.2224,OUT018,0,1,2,2,1278.336,2,3
FDH60,19.7,2,0.06956604933333334,197.91099999999997,OUT045,7,1,1,1,1767.6989999999998,1,7
DRL60,8.52,0,0.027114238,151.9682,OUT045,7,1,1,1,1677.1502,0,7
FDS32,17.75,2,0.049634572,140.2838,OUT010,11,1,2,0,280.9676,1,0
FDM58,12.792854228644991,2,0.059170157333333334,112.2544,OUT027,24,1,2,3,3914.9040000000005,1,5
FDK10,5.785,2,0.040587146,180.36599999999999,OUT017,2,1,1,1,1258.362,1,2
NCS30,5.945,1,0.093008616,127.8652,OUT035,5,2,1,1,2195.8084,2,6
FDY15,18.25,2,0.17179432,154.66299999999998,OUT017,2,1,1,1,2659.8709999999996,1,2
FDC53,8.68,0,0.008828341,99.9384,OUT013,22,0,2,1,689.7688,1,1
FDK45,11.65,0,0.033858187000000005,113.38600000000001,OUT046,12,2,0,1,2603.278,1,8
FDH26,19.25,2,0.034841089,141.1496,OUT018,0,1,2,2,282.2992,1,3
NCW06,16.2,1,0.08425957,192.3162,OUT010,11,1,2,0,769.6648,2,0
FDV37,13.0,2,0.083444376,195.8426,OUT013,22,0,2,1,4152.5946,1,1
FDB52,17.75,0,0.030497325,256.9672,OUT045,7,1,1,1,1534.0032,1,7
FDF41,12.15,0,0.13117981199999998,245.24599999999998,OUT046,12,2,0,1,3202.498,1,8
FDA39,6.32,0,0.012737719,38.5822,OUT049,10,1,0,1,353.5398,1,9
FDE56,17.25,2,0.159165324,63.4194,OUT035,5,2,1,1,1547.985,1,6
FDC56,7.72,0,0.12201574400000001,121.744,OUT018,0,1,2,2,2277.036,1,3
FDT26,18.85,2,0.068091318,120.64399999999999,OUT045,7,1,1,1,3475.4759999999997,1,7
FDR21,19.7,0,0.067314073,175.137,OUT017,2,1,1,1,2822.992,1,2
FDC14,14.5,2,0.041249072000000005,40.5454,OUT046,12,2,0,1,1216.4166,1,8
FDI32,17.7,0,0.174340475,116.6834,OUT035,5,2,1,1,3570.6854,1,6
FDI02,15.7,2,0.11454343,113.7202,OUT035,5,2,1,1,3263.0858,1,6
FDE22,9.695,0,0.029693277,159.792,OUT018,0,1,2,2,2716.4640000000004,1,3
FDW26,11.8,2,0.107057186,224.1772,OUT046,12,2,0,1,3558.0352,1,8
FDA36,12.792854228644991,0,0.009921107,183.6924,OUT019,24,2,0,0,555.2772,1,4
NCS06,12.792854228644991,1,0.031583053,260.991,OUT027,24,1,2,3,7100.757,2,5
NCX05,15.2,1,0.097043739,116.8492,OUT035,5,2,1,1,2664.5316,2,6
FDU19,8.77,2,0.046762633,170.8422,OUT035,5,2,1,1,1724.422,1,6
FDA49,19.7,0,0.064909488,88.5198,OUT035,5,2,1,1,1308.297,1,6
NCZ42,10.5,1,0.011305478999999998,235.5248,OUT049,10,1,0,1,4740.496,2,9
FDX32,15.1,2,0.0974448714,146.2786,OUT010,11,1,2,0,433.4358,1,0
FDR01,5.405,2,0.053576661,200.5742,OUT013,22,0,2,1,2388.8904,1,1
FDQ15,20.35,2,0.150947728,81.0276,OUT013,22,0,2,1,1868.2348,1,1
FDQ14,12.792854228644991,0,0.10818157,149.605,OUT019,24,2,0,0,449.415,1,4
FDS56,5.785,2,0.038749536,262.0252,OUT035,5,2,1,1,4459.5284,1,6
DRJ24,11.8,0,0.113790879,185.3924,OUT018,0,1,2,2,370.1848,0,3
FDG52,12.792854228644991,0,0.065313024,47.1402,OUT027,24,1,2,3,1516.0266,1,5
FDF59,12.5,0,0.0742822692,127.102,OUT017,2,1,1,1,253.00400000000002,1,2
DRM49,6.11,2,0.152813518,45.6086,OUT017,2,1,1,1,1025.9978,0,2
NCP02,7.105,1,0.044771473,58.2562,OUT013,22,0,2,1,592.562,2,1
FDW13,8.5,0,0.09808323099999999,50.3324,OUT045,7,1,1,1,675.1212,1,7
FDV12,16.7,2,0.06121901,100.0384,OUT017,2,1,1,1,1970.7679999999998,1,2
FDH14,17.1,2,0.047073322,138.6838,OUT017,2,1,1,1,2950.1598,1,2
FDQ20,8.325,0,0.029953313999999998,39.5138,OUT017,2,1,1,1,568.5932,1,2
FDT45,15.85,0,0.055288852666666666,55.1956,OUT013,22,0,2,1,1255.6988,1,1
NCM26,12.792854228644991,1,0.040520754,153.934,OUT019,24,2,0,0,153.134,2,4
FDJ22,12.792854228644991,0,0.052554508,190.3504,OUT027,24,1,2,3,1917.504,1,5
FDD29,12.15,0,0.018514652,252.7698,OUT017,2,1,1,1,5834.4054,1,2
FDA13,15.85,0,0.07871426,37.2506,OUT045,7,1,1,1,493.3578,1,7
FDV47,17.1,0,0.054197299000000004,83.5566,OUT035,5,2,1,1,1860.2452,1,6
FDS57,15.5,0,0.103442268,144.847,OUT046,12,2,0,1,2433.499,1,8
DRG36,14.15,0,0.095360186,172.3106,OUT035,5,2,1,1,3251.1014,0,6
FDK38,12.792854228644991,0,0.053031857,149.1734,OUT027,24,1,2,3,4454.202,1,5
DRJ49,6.865,0,0.013990601,127.6652,OUT035,5,2,1,1,2841.6344,0,6
FDR37,16.5,2,0.066237024,183.1292,OUT035,5,2,1,1,6385.022,1,6
NCS53,14.5,1,0.089761211,159.4604,OUT035,5,2,1,1,2376.906,2,6
FDR22,19.35,2,0.01863822,110.2544,OUT018,0,1,2,2,1677.816,1,3
NCP42,8.51,1,0.016176344,192.1478,OUT018,0,1,2,2,1937.4779999999998,2,3
FDK38,6.65,0,0.089196394,147.0734,OUT010,11,1,2,0,296.9468,1,0
NCC43,7.39,1,0.092782895,252.6066,OUT046,12,2,0,1,2259.0594,2,8
FDH57,10.895,0,0.0358031,130.3284,OUT049,10,1,0,1,2504.7396,1,9
FDQ25,8.63,2,0.028271345,170.5422,OUT035,5,2,1,1,2069.3064,1,6
FDA11,7.75,0,0.043238822,92.5436,OUT046,12,2,0,1,1701.7848,1,8
FDG31,12.15,0,0.037955309,62.8826,OUT049,10,1,0,1,710.4086,1,9
FDW28,18.25,0,0.08918608300000001,194.3452,OUT018,0,1,2,2,4502.1396,1,3
FDV14,19.85,0,0.044566659,88.5856,OUT049,10,1,0,1,703.0848,1,9
FDB60,9.3,0,0.028638276,195.8136,OUT018,0,1,2,2,2138.5496,1,3
FDU43,12.792854228644991,2,0.057762300999999995,237.3564,OUT027,24,1,2,3,2145.2076,1,5
DRH11,5.98,0,0.075711199,55.6614,OUT045,7,1,1,1,331.5684,0,7
FDC48,12.792854228644991,0,0.027767577,82.1592,OUT019,24,2,0,0,412.796,1,4
DRK39,7.02,0,0.049865399000000005,82.925,OUT046,12,2,0,1,1165.15,0,8
FDB20,7.72,0,0.052061483,76.7986,OUT049,10,1,0,1,1324.2762,1,9
FDE51,5.925,2,0.09638705300000001,45.6086,OUT013,22,0,2,1,356.8688,1,1
FDX36,9.695,2,0.128176489,224.8404,OUT013,22,0,2,1,3600.6464,1,1
NCT29,12.6,1,0.064110725,122.3414,OUT046,12,2,0,1,243.6828,2,8
FDU45,15.6,2,0.035561344,112.1518,OUT049,10,1,0,1,1821.6288,1,9
FDF56,16.7,2,0.119647957,180.9976,OUT049,10,1,0,1,4165.2448,1,9
FDW07,18.0,2,0.238831875,88.2514,OUT010,11,1,2,0,88.5514,1,0
FDR52,12.792854228644991,2,0.07567633900000001,190.4846,OUT027,24,1,2,3,8789.8916,1,5
FDB45,20.85,0,0.021416681,104.6306,OUT018,0,1,2,2,1149.8366,1,3
NCT42,12.792854228644991,1,0.024766802,151.0392,OUT027,24,1,2,3,3281.0624,2,5
FDP52,18.7,2,0.07069172900000001,230.201,OUT046,12,2,0,1,5742.525,1,8
FDI50,12.792854228644991,2,0.030693309,228.0352,OUT027,24,1,2,3,10306.584,1,5
FDU48,18.85,0,0.055671582000000004,133.3284,OUT017,2,1,1,1,263.6568,1,2
FDS43,11.65,0,0.040507228,186.924,OUT035,5,2,1,1,2237.0879999999997,1,6
NCM41,16.5,1,0.035626319,93.11200000000001,OUT013,22,0,2,1,932.12,2,1
FDP37,15.6,0,0.143688905,128.1994,OUT018,0,1,2,2,2184.4898,1,3
FDJ44,12.3,2,0.10654288599999999,173.2396,OUT045,7,1,1,1,3139.9128,1,7
FDY38,12.792854228644991,2,0.208662546,231.83,OUT019,24,2,0,0,466.06,1,4
FDC20,10.65,0,0.024107056,56.6272,OUT017,2,1,1,1,447.4176,1,2
FDF02,16.2,0,0.104058452,102.499,OUT017,2,1,1,1,2063.98,1,2
FDX38,10.5,2,0.048403392,48.2376,OUT018,0,1,2,2,527.3136,1,3
FDN50,12.792854228644991,2,0.026391402999999997,92.81200000000001,OUT027,24,1,2,3,2609.936,1,5
FDA07,7.55,2,0.031007381,123.4072,OUT045,7,1,1,1,2082.6224,1,7
FDT49,12.792854228644991,0,0.150672399,104.728,OUT027,24,1,2,3,2450.144,1,5
FDA09,13.35,2,0.149598628,179.46599999999998,OUT049,10,1,0,1,3775.086,1,9
FDV43,16.0,0,0.077290355,44.5086,OUT017,2,1,1,1,713.7376,1,2
FDK58,12.792854228644991,2,0.078758649,103.0016,OUT019,24,2,0,0,202.4032,1,4
FDL22,16.85,0,0.036359891,90.7488,OUT013,22,0,2,1,2263.72,1,1
FDP56,8.185,0,0.046747070999999994,49.9692,OUT017,2,1,1,1,837.5764,1,2
DRL47,19.7,0,0.03768987744444444,125.9362,OUT049,10,1,0,1,1635.8706,0,9
NCT17,10.8,1,0.041865848,189.7214,OUT046,12,2,0,1,5841.0634,2,8
FDR12,12.6,2,0.031713126,172.5764,OUT017,2,1,1,1,1030.6584,1,2
FDD39,16.7,0,0.07044068,216.885,OUT018,0,1,2,2,6275.165,1,3
FDG04,13.1,0,0.006087409,185.0898,OUT018,0,1,2,2,1870.898,1,3
FDV19,14.85,2,0.035456465,162.2578,OUT017,2,1,1,1,3690.5294,1,2
FDS55,12.792854228644991,0,0.142107998,150.3734,OUT019,24,2,0,0,296.9468,1,4
FDM50,13.0,2,0.030064132,58.022,OUT013,22,0,2,1,898.83,1,1
DRF13,12.1,0,0.029781362999999998,146.9444,OUT046,12,2,0,1,1596.5884,0,8
FDJ48,11.3,0,0.056387854,245.4118,OUT013,22,0,2,1,6669.3186,1,1
FDM20,10.0,0,0.038653608,245.4144,OUT013,22,0,2,1,7105.4176,1,1
FDP24,20.6,0,0.083172413,121.0756,OUT045,7,1,1,1,1696.4584,1,7
FDC16,11.5,2,0.020565921,86.054,OUT035,5,2,1,1,1384.864,1,6
NCB42,11.8,1,0.008609602,114.8492,OUT017,2,1,1,1,1390.1904,2,2
FDN01,8.895,0,0.121180705,177.037,OUT010,11,1,2,0,176.437,1,0
FDT34,9.3,0,0.174703862,104.0964,OUT045,7,1,1,1,1788.3388,1,7
FDA52,12.792854228644991,2,0.12780038800000001,177.037,OUT027,24,1,2,3,4587.362,1,5
NCC18,19.1,1,0.296713665,171.8422,OUT010,11,1,2,0,1034.6532,2,0
NCR41,17.85,1,0.018125948,94.9094,OUT017,2,1,1,1,761.6752,2,2
FDX23,6.445,0,0.029859711,94.1436,OUT017,2,1,1,1,1418.154,1,2
FDP39,12.65,0,0.116203156,53.5324,OUT010,11,1,2,0,415.4592,1,0
NCH07,13.15,1,0.09264951,157.8604,OUT035,5,2,1,1,3803.0496,2,6
FDW47,12.792854228644991,0,0.081197035,121.7414,OUT019,24,2,0,0,365.5242,1,4
DRD13,15.0,0,0.049070182999999996,61.9168,OUT035,5,2,1,1,767.0016,0,6
FDR48,11.65,0,0.131394793,151.9024,OUT013,22,0,2,1,1669.8264,1,1
FDE17,20.1,2,0.05313941400000001,152.2366,OUT010,11,1,2,0,151.1366,1,0
FDP60,17.35,0,0.041997015250000005,102.9016,OUT046,12,2,0,1,1922.8304,1,8
FDD57,18.1,0,0.022526293,95.0094,OUT017,2,1,1,1,1713.7692,1,2
FDW13,8.5,0,0.16383895099999998,51.3324,OUT010,11,1,2,0,311.5944,1,0
FDN24,14.1,0,0.11349714,56.1956,OUT045,7,1,1,1,1364.89,1,7
FDJ34,11.8,2,0.09418548300000001,126.2704,OUT017,2,1,1,1,2002.7264,1,2
FDD46,6.035,0,0.14113846,155.0998,OUT013,22,0,2,1,3691.1952,1,1
FDF46,12.792854228644991,0,0.164006137,113.2834,OUT019,24,2,0,0,575.9169999999999,1,4
NCE43,12.5,1,0.17314115,168.4448,OUT010,11,1,2,0,170.4448,2,0
FDN27,20.85,0,0.039555016,116.8808,OUT035,5,2,1,1,820.2656,1,6
FDW52,14.0,2,0.037580877,162.6526,OUT049,10,1,0,1,4275.7676,1,9
DRH03,17.25,0,0.035064318,92.412,OUT046,12,2,0,1,1304.968,0,8
NCM29,11.5,1,0.017678008000000002,129.2626,OUT045,7,1,1,1,1705.1138,2,7
FDR58,6.675,0,0.041986639000000006,93.2462,OUT049,10,1,0,1,1480.7392,1,9
FDY50,5.8,0,0.130955811,90.3172,OUT046,12,2,0,1,1338.2579999999998,1,8
FDE16,8.895,0,0.026492726,208.4954,OUT017,2,1,1,1,6251.861999999999,1,2
NCE31,7.67,1,0.185130961,32.9216,OUT049,10,1,0,1,588.5672,2,9
FDE53,10.895,0,0.026934673,106.12799999999999,OUT045,7,1,1,1,319.584,1,7
DRK11,8.21,0,0.010436500125,148.2392,OUT045,7,1,1,1,1491.392,0,7
DRH13,8.575,0,0.023866079,107.12799999999999,OUT013,22,0,2,1,958.752,0,1
FDA11,7.75,0,0.043414959,93.1436,OUT018,0,1,2,2,1418.154,1,3
DRL35,12.792854228644991,0,0.030554947000000002,41.876999999999995,OUT027,24,1,2,3,1125.202,0,5
DRF36,12.792854228644991,0,0.023463124,190.6846,OUT027,24,1,2,3,9554.23,0,5
FDI07,12.35,2,0.033951827000000004,197.2426,OUT017,2,1,1,1,2966.139,1,2
FDI32,17.7,0,0.174228338,117.1834,OUT013,22,0,2,1,691.1004,1,1
DRL60,8.52,0,0.027169588999999997,151.0682,OUT018,0,1,2,2,1829.6184,0,3
NCY17,18.2,1,0.16306529999999997,43.3086,OUT035,5,2,1,1,758.3462,2,6
DRH36,12.792854228644991,0,0.058444175999999994,73.0696,OUT019,24,2,0,0,223.7088,0,4
FDX02,16.0,0,0.057049301,225.9404,OUT035,5,2,1,1,1350.2424,1,6
FDG46,8.63,2,0.032960823,115.0518,OUT049,10,1,0,1,1366.2216,1,9
FDM60,10.8,2,0.0453860806,40.7138,OUT017,2,1,1,1,406.13800000000003,1,2
FDJ22,18.75,0,0.053025370999999995,192.5504,OUT018,0,1,2,2,2109.2544,1,3
FDU59,5.78,0,0.096306016,161.9552,OUT013,22,0,2,1,2111.9176,1,1
FDL38,13.8,2,0.014762987,90.7172,OUT045,7,1,1,1,1338.2579999999998,1,7
FDZ23,17.75,2,0.067446626,184.72400000000002,OUT013,22,0,2,1,1677.816,1,1
FDX52,11.5,2,0.042173667000000005,194.68200000000002,OUT018,0,1,2,2,2316.984,1,3
NCB42,11.8,1,0.008578539,117.6492,OUT045,7,1,1,1,1158.492,2,7
NCU18,15.1,1,0.056155909000000004,140.5496,OUT017,2,1,1,1,2681.8424,2,2
FDI32,12.792854228644991,0,0.305305397,116.6834,OUT019,24,2,0,0,460.7336,1,4
DRZ11,8.85,2,0.11257118699999999,122.0388,OUT013,22,0,2,1,1609.9044,0,1
NCL54,12.6,1,0.083221904,174.5054,OUT017,2,1,1,1,2626.5809999999997,2,2
FDS19,13.8,2,0.064195136,75.8012,OUT035,5,2,1,1,1138.518,1,6
DRB13,6.115,2,0.0070552919999999995,188.653,OUT049,10,1,0,1,3605.3070000000002,0,9
DRI51,17.25,0,0.070703828,170.3764,OUT010,11,1,2,0,343.5528,0,0
FDS57,12.792854228644991,0,0.102941345,142.047,OUT027,24,1,2,3,2719.7929999999997,1,5
FDT39,6.26,2,0.009887927,150.7366,OUT045,7,1,1,1,2418.1856,1,7
FDH48,13.5,0,0.101231721,86.25399999999999,OUT010,11,1,2,0,173.108,1,0
NCB18,19.6,1,0.069112952,90.1514,OUT010,11,1,2,0,442.75699999999995,2,0
FDR25,12.792854228644991,2,0.138846289,263.7884,OUT027,24,1,2,3,1324.942,1,5
FDV21,11.5,0,0.171050595,126.3704,OUT035,5,2,1,1,3880.2824,1,6
DRH23,14.65,0,0.17765147550000004,54.9614,OUT049,10,1,0,1,552.614,0,9
FDS52,8.89,0,0.005496816,102.8016,OUT018,0,1,2,2,1012.0160000000001,1,3
NCC31,8.02,1,0.033259081,154.2972,OUT010,11,1,2,0,1090.5804,2,0
FDU03,18.7,2,0.09209592400000001,183.3292,OUT017,2,1,1,1,2006.7212,1,2
FDG50,7.405,0,0.015295536,89.7146,OUT049,10,1,0,1,547.2876,1,9
FDY31,5.98,0,0.043526599000000006,148.4418,OUT013,22,0,2,1,2354.2688,1,1
FDX39,12.792854228644991,2,0.049435598,209.7586,OUT027,24,1,2,3,5487.5236,1,5
FDE46,12.792854228644991,0,0.027610698,149.5366,OUT019,24,2,0,0,604.5464,1,4
NCN29,15.2,1,0.012141036000000001,48.7034,OUT045,7,1,1,1,680.4476,2,7
DRF13,12.1,0,0.029949818,146.3444,OUT017,2,1,1,1,3773.7544,0,2
FDT46,12.792854228644991,0,0.053939315,52.1008,OUT019,24,2,0,0,50.6008,1,4
FDS58,9.285,2,0.020442515,161.5578,OUT046,12,2,0,1,4653.2762,1,8
FDX52,12.792854228644991,2,0.073541072,192.282,OUT019,24,2,0,0,386.164,1,4
FDP27,8.155,0,0.199935881,188.453,OUT010,11,1,2,0,379.506,1,0
FDX44,9.3,0,0.04303334599999999,89.4172,OUT049,10,1,0,1,1159.8236,1,9
DRO35,13.85,0,0.034570357,117.4492,OUT046,12,2,0,1,3243.7776,0,8
FDC59,16.7,2,0.054739692,65.7168,OUT045,7,1,1,1,1086.5856,1,7
FDB12,11.15,2,0.105471384,105.8648,OUT049,10,1,0,1,1973.4312,1,9
FDU26,16.7,2,0.042610897,117.2782,OUT035,5,2,1,1,715.0692,1,6
NCF30,17.0,1,0.126758324,124.5362,OUT018,0,1,2,2,1132.5258,2,3
FDX20,7.365,0,0.042524835,228.372,OUT013,22,0,2,1,4527.44,1,1
FDN02,16.5,0,0.07381378799999999,207.2638,OUT035,5,2,1,1,5383.6588,1,6
DRC27,13.8,0,0.097251621,245.7802,OUT010,11,1,2,0,245.6802,0,0
FDZ38,12.792854228644991,0,0.014008751000000002,171.3422,OUT019,24,2,0,0,862.211,1,4
DRH25,18.7,0,0.02442574,52.9324,OUT010,11,1,2,0,51.9324,0,0
FDK21,7.905,0,0.010012319,250.4408,OUT046,12,2,0,1,3004.0896,1,8
FDT01,13.65,2,0.18445404399999998,211.4902,OUT049,10,1,0,1,4035.4138,1,9
FDZ09,17.6,0,0.105042025,163.8868,OUT049,10,1,0,1,3111.9492,1,9
DRL37,15.5,0,0.053589594000000004,44.177,OUT018,0,1,2,2,173.108,0,3
FDN49,17.25,2,0.125734578,41.748000000000005,OUT018,0,1,2,2,199.74,1,3
FDC22,6.89,2,0.136705075,194.882,OUT045,7,1,1,1,4440.8859999999995,1,7
FDT33,7.81,2,0.03412912,165.1158,OUT018,0,1,2,2,1838.2738,1,3
NCB43,20.2,1,0.10031931699999999,188.6898,OUT018,0,1,2,2,3367.6164,2,3
DRI25,12.792854228644991,0,0.033737273,56.6614,OUT027,24,1,2,3,607.8754,0,5
FDD21,10.3,2,0.030569229,113.1176,OUT046,12,2,0,1,4695.2216,1,8
FDS23,4.635,0,0.14086247,126.4994,OUT035,5,2,1,1,1670.4922,1,6
FDS13,6.465,0,0.208397715,265.2884,OUT010,11,1,2,0,264.9884,1,0
DRI03,12.792854228644991,0,0.039751236,176.9028,OUT019,24,2,0,0,708.4112,0,4
FDU58,6.61,2,0.027977669555555553,186.4898,OUT045,7,1,1,1,2993.4368,1,7
FDL09,12.792854228644991,2,0.127416049,167.4816,OUT027,24,1,2,3,1006.6896,1,5
FDS12,9.1,0,0.291438755,126.8362,OUT010,11,1,2,0,125.8362,1,0
FDP03,5.15,2,0.06112617,122.5388,OUT013,22,0,2,1,371.5164,1,1
FDI21,12.792854228644991,2,0.056328717,63.9168,OUT027,24,1,2,3,1597.92,1,5
FDW45,18.0,0,0.03901099,147.7418,OUT046,12,2,0,1,4119.9704,1,8
NCA18,10.1,1,0.09386236199999999,115.9492,OUT010,11,1,2,0,231.6984,2,0
FDN32,12.792854228644991,0,0.015485016,185.6266,OUT027,24,1,2,3,4979.5182,1,5
FDR15,12.792854228644991,2,0.033276066,153.8314,OUT027,24,1,2,3,3723.1536,1,5
DRK11,8.21,0,0.010781158,149.9392,OUT049,10,1,0,1,1938.8096,0,9
DRG49,7.81,0,0.067730081,242.6486,OUT018,0,1,2,2,2199.1374,0,3
FDD29,12.15,0,0.018410515,252.1698,OUT046,12,2,0,1,2283.0282,1,8
FDE33,19.35,2,0.083079826,80.3644,OUT010,11,1,2,0,157.1288,1,0
FDJ58,15.6,2,0.17624403800000002,173.6764,OUT010,11,1,2,0,515.3292,1,0
FDM46,7.365,0,0.16021655199999998,93.512,OUT049,10,1,0,1,1677.816,1,9
FDD23,9.5,2,0.04867632400000001,187.7898,OUT035,5,2,1,1,2057.9878,1,6
DRM35,12.792854228644991,0,0.070103425,179.4344,OUT027,24,1,2,3,5888.3352,0,5
DRC25,5.73,0,0.045556680999999995,85.3882,OUT018,0,1,2,2,1288.323,0,3
FDL36,15.1,0,0.076193763,89.78299999999999,OUT049,10,1,0,1,2247.075,1,9
FDD41,6.765,2,0.08718748800000001,105.5306,OUT013,22,0,2,1,1567.9589999999998,1,1
FDV19,14.85,2,0.035311852000000005,160.9578,OUT049,10,1,0,1,4813.734,1,9
FDR44,6.11,2,0.103080901,131.2968,OUT049,10,1,0,1,1957.4520000000002,1,9
FDX50,20.1,0,0.075049323,110.4228,OUT017,2,1,1,1,1105.228,1,2
DRC25,5.73,0,0.045463870999999996,85.2882,OUT045,7,1,1,1,2061.3168,0,7
FDA15,12.792854228644991,0,0.015944801,249.5092,OUT027,24,1,2,3,6474.2392,1,5
FDX22,6.785,2,0.022974812,208.7928,OUT046,12,2,0,1,5890.9984,1,8
